40967,2788,4.0
40967,3300,4.0
40967,3301,4.0
40967,230,4.0
40967,232,5.0
40967,233,4.0
40967,6377,4.0
40967,2795,3.0
40967,748,4.0
40967,4844,3.0
40967,750,3.0
40967,4848,4.0
40967,1265,5.0
40967,2289,4.0
40967,1266,5.0
40967,1267,5.0
40967,2291,4.0
40967,3317,3.0
40967,1270,5.0
40967,1275,5.0
40967,2300,5.0
40967,1279,4.0
40967,256,2.0
40967,778,2.0
40967,780,2.0
40967,2318,3.0
40967,272,4.5
40967,1297,4.0
40967,4370,4.0
40967,4886,4.0
40967,1304,3.5
40967,2329,4.0
40967,1306,5.0
40967,4378,4.0
40967,4890,4.0
40967,3358,5.0
40967,3359,3.0
40967,3360,4.0
40967,296,5.0
40967,2344,4.0
40967,1834,4.0
40967,2858,5.0
40967,300,3.0
40967,307,4.0
40967,2355,4.0
40967,2359,4.0
40967,316,2.0
40967,2369,3.0
40967,3394,1.0
40967,2371,2.0
40967,2883,3.0
40967,836,1.0
40967,2375,3.0
40967,3911,4.0
40967,329,3.0
40967,1356,2.0
40967,3916,4.0
40967,1357,3.0
40967,1358,5.0
40967,3409,2.0
40967,342,5.0
40967,5464,4.5
40967,2396,4.0
40967,2908,1.0
40967,1374,4.0
40967,4447,4.0
40967,2912,4.0
40967,866,4.0
40967,357,5.0
40967,364,4.0
40967,3948,3.0
40967,3949,4.0
40967,4973,2.0
40967,1393,4.0
40967,3441,4.0
40967,370,1.0
40967,1909,4.0
40967,1911,3.0
40967,2424,1.5
40967,3448,3.0
40967,3452,1.0
40967,5500,4.0
40967,2432,4.0
40967,3968,2.0
40967,4993,4.0
40967,4995,4.0
40967,3977,2.0
40967,3980,4.0
40967,2959,5.0
40967,3983,5.0
40967,4499,3.5
40967,2966,5.0
40967,2455,4.0
40967,3479,4.0
40967,921,3.0
40967,2463,4.0
40967,2985,2.0
40967,2987,3.0
40967,428,4.0
40967,4014,5.0
40967,1968,3.0
40967,3504,5.0
40967,433,4.0
40967,3510,4.0
40967,4022,5.0
40967,1466,4.0
40967,5060,3.0
40967,457,4.0
40967,3019,3.0
40967,1500,3.0
40967,4062,3.0
40967,480,1.0
40967,994,5.0
40967,3556,5.0
40967,999,3.0
40967,3564,1.0
40967,1517,2.0
40967,1518,3.0
40967,3060,4.0
40967,1527,5.0
40967,35836,5.0
8,1,4.0
8,3,5.0
8,329,3.0
8,10,4.0
8,266,5.0
8,588,3.0
8,589,5.0
8,590,5.0
8,207,4.0
8,527,5.0
8,208,3.0
8,593,5.0
8,19,1.0
8,276,3.0
8,21,4.0
8,150,4.0
8,344,3.0
8,153,3.0
8,539,4.0
8,480,4.0
8,356,5.0
8,357,4.0
8,39,3.0
8,551,4.0
8,296,5.0
8,553,5.0
8,172,1.0
8,364,4.0
8,173,3.0
8,110,5.0
8,47,5.0
8,434,5.0
8,316,2.0
8,508,3.0
8,253,4.0
36872,256,3.0
36872,2,5.0
36872,648,3.0
36872,10,3.0
36872,11,4.0
36872,780,5.0
36872,141,3.0
36872,783,4.0
36872,17,5.0
36872,19,3.0
36872,21,3.0
36872,150,4.0
36872,151,3.0
36872,280,4.0
36872,25,4.0
36872,153,4.0
36872,410,3.0
36872,538,3.0
36872,27,3.0
36872,160,3.0
36872,36,5.0
36872,292,3.0
36872,551,4.0
36872,300,4.0
36872,57,3.0
36872,315,3.0
36872,316,5.0
36872,455,3.0
36872,1353,5.0
36872,586,4.0
36872,589,3.0
36872,590,5.0
36872,1359,3.0
36872,593,5.0
36872,597,4.0
36872,86,4.0
36872,344,3.0
36872,219,3.0
36872,475,4.0
36872,349,3.0
36872,477,3.0
36872,480,5.0
36872,356,5.0
36872,357,3.0
36872,230,4.0
36872,105,4.0
36872,107,3.0
36872,364,4.0
36872,370,3.0
36872,253,3.0
24586,1280,5.0
24586,4993,4.5
24586,4226,4.0
24586,899,5.0
24586,1283,5.0
24586,1284,4.0
24586,3334,4.0
24586,1288,4.0
24586,2186,3.0
24586,77455,4.5
24586,527,4.0
24586,5008,4.0
24586,89745,4.0
24586,17,5.0
24586,3097,5.0
24586,2203,3.0
24586,2076,3.0
24586,30749,4.0
24586,3359,5.0
24586,928,5.0
24586,8228,4.0
24586,60069,4.0
24586,296,4.0
24586,936,5.0
24586,1066,4.0
24586,2858,4.0
24586,1198,3.5
24586,947,4.5
24586,1207,5.0
24586,3256,2.5
24586,1210,4.5
24586,2746,2.0
24586,5690,4.0
24586,7099,3.0
24586,1212,3.5
24586,1086,4.0
24586,3006,5.0
24586,58559,3.5
24586,965,4.0
24586,838,4.0
24586,1224,3.5
24586,2248,5.0
24586,6350,4.0
24586,593,3.5
24586,1234,4.5
24586,1235,3.5
24586,5971,5.0
24586,8154,3.5
24586,475,4.0
24586,68954,4.0
24586,1244,5.0
24586,1247,4.0
24586,994,4.0
24586,356,4.5
24586,63082,4.0
24586,1131,4.5
24586,5995,3.5
24586,4973,5.0
24586,1262,4.5
24586,111,3.0
24586,2289,2.0
24586,1267,4.0
24586,1269,4.0
24586,1272,3.0
40971,3072,3.5
40971,899,4.5
40971,2788,4.5
40971,1223,4.5
40971,1288,5.0
40971,1231,4.5
40971,1263,4.5
40971,2160,4.5
40971,914,4.0
40971,1271,3.0
40971,79702,4.0
40971,2968,4.0
40971,6650,4.5
40971,7323,4.5
40971,68954,4.0
40971,1244,4.0
100369,5120,4.0
100369,5632,4.5
100369,1,4.0
100369,3083,4.5
100369,44555,4.5
100369,55820,4.5
100369,47629,4.0
100369,527,4.5
100369,2065,4.0
100369,2579,4.0
100369,535,4.5
100369,3608,4.0
100369,57368,3.5
100369,2076,4.5
100369,4638,3.5
100369,3617,3.0
100369,4641,4.0
100369,3108,4.0
100369,8228,4.0
100369,5673,4.0
100369,47,5.0
100369,1076,4.5
100369,1590,3.0
100369,1080,4.5
100369,48696,3.5
100369,52281,4.5
100369,68157,4.5
100369,2115,4.0
100369,70,4.0
100369,589,4.0
100369,8783,3.5
100369,7766,4.5
100369,3671,4.0
100369,3160,5.0
100369,1625,3.5
100369,2140,3.0
100369,3676,4.5
100369,3683,4.0
100369,101,4.0
100369,34405,4.0
100369,64614,4.0
100369,1127,4.0
100369,8807,4.0
100369,104,3.5
100369,73321,3.0
100369,63082,3.5
100369,64620,4.0
100369,111,4.5
100369,1136,4.5
100369,2160,4.5
100369,2161,3.5
100369,3698,3.0
100369,3704,4.0
100369,49272,4.0
100369,7802,3.5
100369,4734,3.0
100369,2176,4.0
100369,3200,4.0
100369,4226,4.5
100369,3717,3.0
100369,5254,4.0
100369,63113,3.0
100369,1674,4.0
100369,2186,4.0
100369,1676,4.0
100369,2700,4.5
100369,48780,4.5
100369,3726,4.0
100369,3730,5.0
100369,150,4.0
100369,38038,4.0
100369,1175,4.0
100369,1178,4.5
100369,7323,4.0
100369,2716,4.5
100369,3741,4.5
100369,7325,3.0
100369,44191,3.5
100369,36517,4.0
100369,60069,4.5
100369,1193,4.5
100369,2730,4.0
100369,5291,4.0
100369,38061,4.5
100369,1198,5.0
100369,1201,4.5
100369,1203,5.0
100369,67255,4.0
100369,68791,3.0
100369,3255,3.5
100369,1208,4.5
100369,3256,3.5
100369,5816,3.0
100369,1209,5.0
100369,1210,4.0
100369,1211,4.0
100369,1212,4.0
100369,1214,4.5
100369,1215,3.5
100369,58559,4.0
100369,3265,3.5
100369,1219,4.0
100369,1223,3.5
100369,2248,4.0
100369,3785,3.0
100369,1227,4.0
100369,4299,3.5
100369,54995,4.0
100369,53972,3.0
100369,8917,3.5
100369,69844,3.5
100369,5339,4.0
100369,1244,4.5
100369,2268,3.0
100369,6365,3.5
100369,6879,3.0
100369,3300,4.0
100369,1253,4.5
100369,1256,4.5
100369,1260,4.5
100369,33004,3.5
100369,2285,4.0
100369,750,5.0
100369,2288,5.0
100369,1265,4.5
100369,2289,4.5
100369,1266,4.0
100369,2291,4.0
100369,3317,4.0
100369,1270,4.0
100369,4343,3.0
100369,1275,3.5
100369,1276,4.0
100369,253,3.0
100369,34048,3.5
100369,1284,4.0
100369,1288,4.0
100369,53000,3.5
100369,2313,4.5
100369,48394,4.5
100369,780,3.5
100369,60684,4.0
100369,2318,4.0
100369,784,4.0
100369,4370,3.0
100369,1304,4.0
100369,64285,3.5
100369,292,3.5
100369,293,4.0
100369,296,5.0
100369,6440,4.5
100369,1321,4.5
100369,2858,4.0
100369,5418,4.0
100369,74545,4.0
100369,307,4.0
100369,2360,5.0
100369,2872,4.0
100369,3384,4.0
100369,3386,5.0
100369,1339,3.5
100369,8507,4.0
100369,316,3.5
100369,319,4.0
100369,4928,4.0
100369,1348,4.5
100369,5956,3.5
100369,57669,4.0
100369,52042,4.5
100369,32587,3.0
100369,55118,4.5
100369,6993,4.0
100369,2905,4.5
100369,7001,4.0
100369,68954,4.5
100369,2396,4.0
100369,349,3.5
100369,1374,3.5
100369,7013,4.0
100369,37733,4.5
100369,69481,4.0
100369,3435,4.0
100369,3949,5.0
100369,4978,4.0
100369,34162,4.0
100369,1909,4.0
100369,3448,3.5
100369,1405,3.0
100369,46976,3.5
100369,1921,4.0
100369,5507,3.0
100369,48516,4.0
100369,1419,4.5
100369,33166,2.5
100369,33679,3.0
100369,5013,4.5
100369,2966,4.5
100369,7063,4.5
100369,69526,2.0
100369,922,5.0
100369,2970,4.5
100369,1953,4.0
100369,1954,4.5
100369,2985,4.5
100369,1967,4.0
100369,1968,4.5
100369,3504,4.5
100369,2997,4.5
100369,4022,4.0
100369,1464,4.5
100369,5049,3.5
100369,45499,3.0
100369,8636,4.0
100369,3005,3.0
100369,8638,4.5
100369,46530,3.5
100369,5060,3.5
100369,965,4.5
100369,457,3.5
100369,1994,4.0
100369,68554,3.0
100369,3535,4.0
100369,2001,3.5
100369,2002,3.0
100369,8665,4.5
100369,4571,3.5
100369,27611,4.0
100369,480,4.5
100369,3552,4.0
100369,5602,3.5
100369,2019,5.0
100369,55269,4.5
100369,55276,3.0
100369,1517,4.0
100369,46578,3.0
100369,52722,2.0
100369,2550,4.0
100369,2551,4.0
100369,3578,3.5
129040,2144,3.0
129040,356,5.0
129040,45668,3.5
129040,1483,3.5
129040,4973,5.0
129040,3246,3.0
129040,527,3.5
129040,4308,4.0
129040,5524,3.5
129040,344,2.5
129040,1721,4.5
129040,5308,3.5
129040,5791,4.5
102419,1,3.5
102419,4993,3.5
102419,4226,4.5
102419,1288,3.0
102419,3977,3.5
102419,4499,3.5
102419,1301,5.0
102419,150,3.5
102419,2716,4.0
102419,3101,2.5
102419,6303,4.5
102419,3108,4.5
102419,551,4.0
102419,2857,4.0
102419,172,3.0
102419,173,1.5
102419,1198,3.5
102419,1080,3.0
102419,1210,2.5
102419,8636,3.5
102419,1214,3.5
102419,1215,4.5
102419,1219,4.0
102419,1994,4.0
102419,3147,4.5
102419,3535,3.5
102419,2001,3.0
102419,5459,4.0
102419,1240,2.0
102419,7001,4.5
102419,2012,3.0
102419,1374,3.0
102419,2788,2.5
102419,741,4.0
102419,1253,4.5
102419,5349,3.0
102419,2664,4.0
102419,110,1.5
102419,750,4.0
102419,2288,5.0
102419,4848,1.5
102419,1265,4.5
102419,1909,3.0
102419,1270,3.0
102419,1274,3.0
102419,5500,4.5
102419,4734,4.5
120850,1,3.0
120850,4993,4.0
120850,2,2.5
120850,53894,2.0
120850,8970,4.0
120850,41997,3.5
120850,47629,3.0
120850,7444,2.5
120850,52245,3.5
120850,7323,4.0
120850,3489,3.5
120850,34,3.0
120850,1446,4.0
120850,39,3.0
120850,2858,3.5
120850,4014,4.0
120850,1968,3.5
120850,2355,4.0
120850,1721,3.0
120850,1097,3.5
120850,586,3.0
120850,6218,3.5
120850,52042,3.0
120850,588,2.0
120850,1873,3.5
120850,597,3.0
120850,3798,2.0
120850,344,2.0
120850,37727,4.5
120850,356,4.0
120850,231,2.5
120850,5608,4.0
120850,6377,3.0
120850,364,3.0
120850,3948,3.5
120850,1517,2.5
120850,4973,4.5
120850,1136,4.0
120850,55280,3.5
120850,1265,4.0
120850,34162,4.0
120850,46578,3.5
120850,2291,3.5
120850,2424,3.5
120850,508,4.5
120850,6270,4.0
88085,4993,5.0
88085,53121,3.0
88085,4995,4.5
88085,40583,4.0
88085,3083,4.0
88085,780,1.0
88085,653,3.5
88085,527,4.5
88085,7569,3.0
88085,19,2.0
88085,4886,3.5
88085,6934,2.0
88085,920,4.0
88085,39449,3.5
88085,44191,4.5
88085,1954,3.0
88085,2467,4.5
88085,293,4.0
88085,296,4.0
88085,6952,2.5
88085,1961,5.0
88085,2858,3.0
88085,173,1.0
88085,1198,3.5
88085,3503,3.5
88085,1721,2.5
88085,1210,2.5
88085,316,3.5
88085,3268,1.0
88085,70,4.0
88085,3785,3.0
88085,586,2.0
88085,3147,4.0
88085,589,3.0
88085,8783,2.0
88085,208,2.5
88085,593,4.5
88085,8529,4.0
88085,595,3.5
88085,8916,3.5
88085,597,3.0
88085,344,2.5
88085,1240,3.0
88085,2396,4.0
88085,30812,3.0
88085,480,3.5
88085,356,4.5
88085,4069,2.5
88085,231,2.0
88085,5608,4.0
88085,364,4.5
88085,1645,3.0
88085,4973,5.0
88085,110,3.5
88085,2799,1.0
88085,40815,4.5
88085,1265,4.0
88085,242,3.0
88085,370,1.5
88085,1270,4.0
88085,1527,3.5
88085,2424,3.5
88085,1275,3.5
88085,253,2.5
22549,10,3.0
22549,141,4.0
22549,527,5.0
22549,272,4.0
22549,275,3.0
22549,276,4.0
22549,22,3.0
22549,150,5.0
22549,151,4.0
22549,153,4.0
22549,30,5.0
22549,31,3.0
22549,32,3.0
22549,160,1.0
22549,416,3.0
22549,34,5.0
22549,36,5.0
22549,292,3.0
22549,39,3.0
22549,296,4.0
22549,810,1.0
22549,44,3.0
22549,300,4.0
22549,173,3.0
22549,47,3.0
22549,177,3.0
22549,186,3.0
22549,315,3.0
22549,316,1.0
22549,191,3.0
22549,195,3.0
22549,196,3.0
22549,455,3.0
22549,457,4.0
22549,203,4.0
22549,332,3.0
22549,588,3.0
22549,589,4.0
22549,590,2.0
22549,207,3.0
22549,208,1.0
22549,593,5.0
22549,595,3.0
22549,597,4.0
22549,342,5.0
22549,475,4.0
22549,349,4.0
22549,222,5.0
22549,480,3.0
22549,356,4.0
22549,229,4.0
22549,357,3.0
22549,231,3.0
22549,104,2.0
22549,361,3.0
22549,364,2.0
22549,110,4.0
22549,374,3.0
22549,249,4.0
22549,253,4.0
61462,4226,4.5
61462,10,3.5
61462,527,4.0
61462,2959,4.5
61462,7445,4.0
61462,55577,2.5
61462,30749,4.0
61462,32,4.0
61462,2338,2.0
61462,292,4.0
61462,296,5.0
61462,4776,3.5
61462,1193,4.0
61462,1961,4.0
61462,5418,4.0
61462,38061,4.0
61462,47,4.0
61462,431,4.0
61462,3893,2.5
61462,1209,3.5
61462,1466,4.5
61462,8636,3.0
61462,1089,4.5
61462,1729,4.5
61462,8645,4.5
61462,32587,4.0
61462,590,4.0
61462,593,4.5
61462,6867,2.5
61462,55765,4.5
61462,8665,4.5
61462,1754,4.5
61462,37731,4.0
61462,356,4.0
61462,30820,3.5
61462,5349,3.0
61462,2278,3.5
61462,364,3.5
61462,48877,4.0
61462,40815,4.0
61462,3697,2.5
61462,1270,3.0
61462,44665,3.5
61462,3578,4.0
20503,256,5.0
20503,2,5.0
20503,514,5.0
20503,516,4.0
20503,19,4.0
20503,275,4.0
20503,276,5.0
20503,21,3.0
20503,280,4.0
20503,153,3.0
20503,542,5.0
20503,544,4.0
20503,292,5.0
20503,548,3.0
20503,422,3.0
20503,39,4.0
20503,551,4.0
20503,44,3.0
20503,172,3.0
20503,47,5.0
20503,432,4.0
20503,177,5.0
20503,181,3.0
20503,185,5.0
20503,316,3.0
20503,196,4.0
20503,329,5.0
20503,457,4.0
20503,586,5.0
20503,203,5.0
20503,332,5.0
20503,588,4.0
20503,593,4.0
20503,597,5.0
20503,216,4.0
20503,344,4.0
20503,480,5.0
20503,356,5.0
20503,231,4.0
20503,489,5.0
20503,364,4.0
20503,366,5.0
20503,370,3.0
20503,122,3.0
20503,253,5.0
4120,1921,3.5
4120,4993,4.5
4120,2318,4.5
4120,2959,5.0
4120,6934,2.0
4120,32,5.0
4120,293,4.5
4120,551,4.5
4120,296,4.5
4120,553,4.0
4120,1193,5.0
4120,2858,4.0
4120,47,5.0
4120,1201,4.0
4120,307,4.0
4120,1079,3.5
4120,1080,4.5
4120,1208,5.0
4120,2617,2.0
4120,1210,4.0
4120,3386,4.5
4120,1214,4.5
4120,3006,4.5
4120,1089,3.5
4120,1729,4.0
4120,2115,5.0
4120,589,3.5
4120,6350,5.0
4120,5971,4.0
4120,2012,2.0
4120,2268,3.5
4120,6242,4.0
4120,2019,5.0
4120,5349,4.0
4120,4329,4.5
4120,1517,1.5
4120,4973,5.0
4120,110,2.5
4120,1136,4.5
4120,1266,4.0
4120,376,3.0
4120,3578,4.5
43033,1,2.5
43033,2,2.5
43033,1282,2.5
43033,3717,1.5
43033,2054,3.5
43033,648,3.5
43033,653,3.0
43033,527,5.0
43033,2959,4.0
43033,19,2.0
43033,1690,4.0
43033,293,5.0
43033,4776,3.5
43033,173,1.0
43033,1198,5.0
43033,47,4.5
43033,3510,4.0
43033,4022,4.0
43033,3256,3.5
43033,1721,3.0
43033,2617,2.0
43033,1210,4.5
43033,45499,3.5
43033,457,4.0
43033,1097,3.5
43033,586,2.0
43033,3147,4.5
43033,32587,4.5
43033,588,2.0
43033,589,4.0
43033,590,3.5
43033,344,2.0
43033,2012,4.0
43033,2268,3.5
43033,2396,1.5
43033,480,4.5
43033,356,4.0
43033,3300,4.5
43033,1127,4.0
43033,5995,4.0
43033,364,2.0
43033,1517,0.5
43033,3053,3.5
43033,3438,2.0
43033,7027,3.5
43033,1527,4.0
43033,3578,3.5
43033,1275,3.5
65563,2688,4.0
65563,3072,2.0
65563,2050,3.0
65563,1288,5.0
65563,2058,3.0
65563,2826,4.0
65563,527,4.0
65563,1041,3.0
65563,2707,1.0
65563,2580,5.0
65563,1049,3.0
65563,2329,4.0
65563,1179,2.0
65563,2716,3.0
65563,1694,3.0
65563,2599,4.0
65563,296,5.0
65563,2858,5.0
65563,2997,2.0
65563,1079,5.0
65563,1594,3.0
65563,3006,2.0
65563,1215,5.0
65563,2248,3.0
65563,73,4.0
65563,1358,3.0
65563,1487,1.0
65563,593,4.0
65563,2770,1.0
65563,1244,3.0
65563,349,3.0
65563,480,2.0
65563,3552,4.0
65563,2915,3.0
65563,2788,3.0
65563,1895,2.0
65563,110,5.0
65563,1136,5.0
65563,1911,2.0
28,480,2.0
28,196,1.0
28,292,3.0
28,356,4.0
28,357,4.0
28,231,3.0
28,296,5.0
28,266,1.0
28,590,1.0
28,595,3.0
28,213,5.0
28,150,1.0
28,185,1.0
28,410,5.0
28,315,2.0
28,253,3.0
28,477,3.0
77853,1,2.5
77853,1282,4.0
77853,899,4.0
77853,1094,0.5
77853,455,4.0
77853,457,4.5
77853,586,3.5
77853,1674,5.0
77853,590,4.0
77853,1358,2.5
77853,914,3.5
77853,595,2.5
77853,597,3.5
77853,69844,4.0
77853,150,4.5
77853,920,4.5
77853,1625,5.0
77853,3098,2.5
77853,3418,5.0
77853,539,4.5
77853,1949,4.5
77853,3741,4.5
77853,480,4.0
77853,3809,4.0
77853,356,5.0
77853,1124,4.5
77853,60069,1.0
77853,105,5.0
77853,1962,4.0
77853,364,2.5
77853,110,4.5
77853,1198,4.5
77853,1263,2.0
77853,1270,5.0
77853,67255,0.5
77853,1271,5.0
77853,5816,4.0
77853,1214,2.5
77853,2942,2.0
55331,256,4.0
55331,512,4.0
55331,1792,3.0
55331,2,3.0
55331,2050,3.0
55331,2053,1.0
55331,2054,3.0
55331,1031,4.0
55331,780,4.0
55331,533,4.0
55331,1301,3.0
55331,292,3.0
55331,1831,1.0
55331,2344,3.0
55331,1321,5.0
55331,44,1.0
55331,1590,4.0
55331,2105,5.0
55331,1339,1.0
55331,316,4.0
55331,828,1.0
55331,1347,3.0
55331,2115,5.0
55331,1348,4.0
55331,2116,1.0
55331,1350,3.0
55331,1608,4.0
55331,329,1.0
55331,1356,1.0
55331,589,2.0
55331,590,3.0
55331,2140,5.0
55331,349,5.0
55331,861,3.0
55331,1374,5.0
55331,610,5.0
55331,611,4.0
55331,1126,4.0
55331,1127,5.0
55331,1385,1.0
55331,107,5.0
55331,110,4.0
55331,366,5.0
55331,2160,3.0
55331,2163,5.0
55331,1909,1.0
55331,1918,3.0
55331,1924,3.0
55331,1681,1.0
55331,150,4.0
55331,153,1.0
55331,1690,1.0
55331,160,1.0
55331,674,3.0
55331,1954,4.0
55331,426,1.0
55331,172,1.0
55331,940,3.0
55331,1967,5.0
55331,177,5.0
55331,434,1.0
55331,1204,2.0
55331,1974,3.0
55331,1721,1.0
55331,1210,5.0
55331,1214,5.0
55331,1982,3.0
55331,1215,3.0
55331,1219,5.0
55331,196,2.0
55331,1991,5.0
55331,457,5.0
55331,204,1.0
55331,1998,1.0
55331,208,3.0
55331,464,1.0
55331,1488,1.0
55331,2001,5.0
55331,2002,5.0
55331,2006,2.0
55331,1240,5.0
55331,2009,5.0
55331,2012,4.0
55331,2023,4.0
55331,1009,2.0
55331,2034,4.0
55331,1270,4.0
55331,2038,4.0
55331,2294,5.0
55331,1274,4.0
55331,1019,3.0
55331,1275,5.0
55331,253,1.0
55331,2046,2.0
137252,2819,4.0
137252,517,3.0
137252,10,4.0
137252,3082,4.0
137252,527,5.0
137252,1301,4.0
137252,1304,4.0
137252,1049,5.0
137252,4889,4.0
137252,4378,2.0
137252,2076,4.0
137252,3101,4.0
137252,2334,4.0
137252,4638,3.0
137252,544,3.0
137252,3104,5.0
137252,3107,4.0
137252,4643,3.0
137252,292,3.0
137252,293,4.0
137252,1831,3.0
137252,1321,4.0
137252,2094,3.0
137252,3633,4.0
137252,3639,4.0
137252,2105,4.0
137252,316,3.0
137252,2366,4.0
137252,1343,3.0
137252,2367,3.0
137252,70,3.0
137252,1352,4.0
137252,1608,4.0
137252,329,2.0
137252,1097,4.0
137252,1356,3.0
137252,589,5.0
137252,590,5.0
137252,1358,5.0
137252,593,5.0
137252,1625,3.0
137252,3418,4.0
137252,2140,3.0
137252,349,4.0
137252,1374,4.0
137252,1378,3.0
137252,2404,3.0
137252,1127,4.0
137252,1385,3.0
137252,2410,3.0
137252,3948,4.0
137252,110,5.0
137252,3441,3.0
137252,4210,3.0
137252,4723,3.0
137252,3702,4.0
137252,376,4.0
137252,3704,3.0
137252,3203,5.0
137252,4995,5.0
137252,4488,3.0
137252,1674,4.0
137252,1676,2.0
137252,2956,4.0
137252,3984,4.0
137252,1687,3.0
137252,2455,5.0
137252,2968,5.0
137252,1179,4.0
137252,2716,3.0
137252,1438,3.0
137252,3999,3.0
137252,1953,4.0
137252,1954,5.0
137252,423,4.0
137252,2985,4.0
137252,2987,4.0
137252,172,3.0
137252,2989,4.0
137252,1201,4.0
137252,2993,4.0
137252,434,4.0
